DrugBank ID,Name,Drug Groups,SMILES,Formula,Doping,Drug Categories,Target_Names,Similar Structure,State
DB13944,Testosterone enanthate,approved,[H][C@@]12CC[C@H](OC(=O)CCCCCC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C26H40O3,1,"Adrenal Cortex Hormones, Androgens, Androstanes, Androstenes, Androstenols, BCRP/ABCG2 Substrates, Contraceptive Agents, Male, Cytochrome P-450 CYP2B6 Substrates, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 CYP2C8 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A Inhibitors, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A4 Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors (strength unknown), Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inducers, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Drugs that are Mainly Renally Excreted, Fused-Ring Compounds, Gonadal Hormones, Gonadal Steroid Hormones, Hormonal Contraceptives for Systemic Use, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, OAT3/SLC22A8 Inducers, P-glycoprotein inhibitors, Steroids, Testosterone and derivatives, Testosterone Congeners, Thyroxine-binding globulin inhibitors"," Androgen receptor,  Estrogen receptor alpha,  Mineralocorticoid receptor,  Cytochrome P450 3A4,  Amine oxidase [flavin-containing] A,  Cholesterol side-chain cleavage enzyme, mitochondrial,  Cytochrome P450 3A5,  Cytochrome P450 3A7,  Cytochrome P450 1A1,  Cytochrome P450 2A13,  Cytochrome P450 2B6,  Cytochrome P450 2C19, 10. Cytochrome P450 2C8, 11. Cytochrome P450 2C9, 12. Cytochrome P450 3A43, 13. 3-oxo-5-alpha-steroid 4-dehydrogenase (Protein Group), 14. Cytochrome P450 19A1,  Serum albumin,  Sex hormone-binding globulin,  Solute carrier organic anion transporter family member 1A2,  Solute carrier family 22 member 8,  Solute carrier family 22 member 7,  P-glycoprotein 1,  Sodium/bile acid cotransporter,  Solute carrier family 22 member 3,  Solute carrier family 22 member 4,  ATP-binding cassette sub-family G member 2","DB08804, DB13943, DB13944, DB13946, DB16001, DB16002, DB16141, DB01420, DB13958, DB08308, DB08619, DB01395, DB06789, DB14677, DB13185, DB14678, DB13640, DB00603, DB11440, DB02329, DB12499, DB08547, DB01134, DB15984, DB14544, DB06780, DB14540, DB14583, DB14639, DB14543",Solid
DB13946,Testosterone undecanoate,approved; investigational,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C30H48O3,1,"Androgens, Androstanes, Androstenes, Androstenols, BCRP/ABCG2 Substrates, Cytochrome P-450 CYP2B6 Substrates, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 CYP2C8 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A Inhibitors, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A4 Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors (strength unknown), Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inducers, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Drugs that are Mainly Renally Excreted, Fused-Ring Compounds, Gonadal Hormones, Gonadal Steroid Hormones, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, OAT3/SLC22A8 Inducers, OATP1B3 substrates, P-glycoprotein inhibitors, Steroids, Testosterone and derivatives, Testosterone Congeners, Thyroxine-binding globulin inhibitors"," Androgen receptor,  Cytochrome P450 3A4,  Amine oxidase [flavin-containing] A,  Cholesterol side-chain cleavage enzyme, mitochondrial,  Cytochrome P450 3A5,  Cytochrome P450 3A7,  Cytochrome P450 1A1,  Cytochrome P450 1B1,  Cytochrome P450 2A13,  Cytochrome P450 2B6, 10. Cytochrome P450 2C19, 11. Cytochrome P450 2C8, 12. Cytochrome P450 2C9, 13. Cytochrome P450 3A43, 14. 3-oxo-5-alpha-steroid 4-dehydrogenase (Protein Group), 15. Cytochrome P450 19A1,  Serum albumin,  Sex hormone-binding globulin,  Solute carrier organic anion transporter family member 1A2,  Solute carrier family 22 member 8,  Solute carrier family 22 member 7,  P-glycoprotein 1,  Sodium/bile acid cotransporter,  Solute carrier family 22 member 4,  ATP-binding cassette sub-family G member 2,  Solute carrier family 22 member 2,  Multidrug and toxin extrusion protein 1, 10. Solute carrier organic anion transporter family member 1B3","DB08804, DB13943, DB13944, DB13946, DB16001, DB16002, DB16141, DB01420, DB13958, DB08308, DB08619, DB01395, DB06789, DB14677, DB13185, DB14678, DB13640, DB00603, DB11440, DB02329, DB12499, DB08547, DB01134, DB15984, DB14544, DB06780, DB14540, DB14583, DB14639, DB14543",Solid
DB13947,Testosterone enantate benzilic acid hydrazone,approved; experimental,[H]N(N=C1CC[C@@]2(C)C(CC[C@@]3([H])[C@]4([H])CC[C@H](OC(=O)CCCCCC)[C@@]4(C)CC[C@]23[H])=C1)C(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,C40H52N2O4,1,"Androstanes, Androstenes, Androstenols, Fused-Ring Compounds, Gonadal Hormones, Gonadal Steroid Hormones, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Steroids, Testosterone and derivatives, Testosterone Congeners",,DB13947,State information not found
DB11541,Ractopamine,vet_approved,CC(CCC1=CC=C(O)C=C1)NCC(O)C1=CC=C(O)C=C1,C18H23NO3,1,"Adrenergic Agents, Adrenergic Agonists, Adrenergic beta-Agonists, Agents producing tachycardia, Agents that produce hypertension, Amines, Ethylamines, Growth Substances, Neurotransmitter Agents", Estrogen receptor alpha,"DB11541, DB06152, DB00867, DB13206, DB08954, DB00841, DB11610, DB00598",State information not found
DB13958,Trestolone acetate,experimental,[H][C@@]12CC[C@H](OC(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3C[C@@H](C)[C@@]21[H],C21H30O3,1,"Estranes, Estrenes, Fused-Ring Compounds, Gonadal Hormones, Gonadal Steroid Hormones, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Steroids, Testosterone and derivatives, Testosterone Congeners",,"DB13958, DB01420, DB08804, DB13943, DB13944, DB13946, DB16001, DB16002, DB16141, DB00603, DB11440, DB08308, DB08619, DB01395, DB13640, DB06789, DB14677, DB12499, DB13185, DB14678, DB15984, DB06780, DB14583, DB01134, DB02329, DB08547, DB14539, DB01380, DB14540, DB00624",State information not found
DB11551,Trenbolone,vet_approved,[H][C@@]12CC[C@H](O)[C@@]1(C)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],C18H22O2,1,"Anabolic Agents, Estranes, Estrenes, Fused-Ring Compounds, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Steroids",,"DB02998, DB06870, DB11372, DB11551, DB11619, DB13563, DB09123, DB13129, DB14660, DB11636, DB11529, DB09015, DB13602, DB13857, DB05786, DB06543",State information not found
DB18059,MBS-2320,investigational,C[C@]1(O)CC[C@@H](CC1)NS(=O)(=O)C1=CC=C(C=C1)C1=CC=C(Cl)C=C1C#N,C20H21ClN2O3S,1,,,DB18059,State information not found
DB00295,Morphine,approved; investigational,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,C17H19NO3,1,"Alkaloids, Analgesics, Anesthetics, Central Nervous System Agents, Central Nervous System Depressants, Cytochrome P-450 CYP2C8 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Substrates, Heterocyclic Compounds, Fused-Ring, High-risk opioids, Hypotensive Agents, Narcotics, Natural Opium Alkaloids, Nervous System, Neuraxial Anesthetics, Opiate Agonists, Opiate Alkaloids, Opioid Agonist, Opioids, P-glycoprotein substrates, Peripheral Nervous System Agents, Phenanthrenes, Sensory System Agents, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, UGT1A1 Substrates, UGT1A3 substrates, UGT2B7 substrates"," Mu-type opioid receptor,  Kappa-type opioid receptor,  Delta-type opioid receptor,  Lymphocyte antigen 96,  Cytochrome P450 2C8,  Cytochrome P450 3A4,  UDP-glucuronosyltransferase 2B7,  UDP-glucuronosyltransferase 1-1,  UDP-glucuronosyltransferase 1-8,  UDP-glucuronosyltransferase 2B15,  UDP-glucuronosyltransferase 2B4,  UDP-glucuronosyltransferase 1-3,  Serum albumin,  P-glycoprotein 1","DB00295, DB00318, DB01477, DB01466, DB11490, DB09209, DB01573, DB01480, DB01497, DB01568, DB01469, DB01452, DB01565, DB01512, DB01551, DB00844, DB06409, DB15341, DB00921, DB01450, DB01548, DB14146, DB06230, DB16072, DB16117, DB13454, DB09049, DB00704, DB01192, DB06800",Solid
DB11609,Normethadone,approved; illicit,CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,C20H25NO,1,"Analgesics, Antitussive Agents, Central Nervous System Agents, Central Nervous System Depressants, Cough and Cold Preparations, Ketones, Narcotics, Opioids, Opium Alkaloids and Derivatives, Peripheral Nervous System Agents, Respiratory System Agents, Sensory System Agents, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome",,"DB11609, DB00333, DB13515, DB15198, DB01491, DB13436, DB06738, DB15597, DB13759",Solid
DB11610,Oxilofrine,approved,[H][C@@](C)(NC)[C@]([H])(O)C1=CC=C(O)C=C1,C10H15NO2,1,"Alcohols, Amines, Amino Alcohols, Antitussive Agents, Ethylamines, Phenethylamines, Propanolamines, Propanols",,"DB11610, DB00867, DB00852, DB01364, DB09203, DB14752, DB11278, DB11587, DB06152, DB13206, DB06707, DB00221, DB08954, DB13251, DB00397, DB01486, DB11541, DB00668, DB09352, DB01288",Solid
DB00327,Hydromorphone,approved; illicit,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,C17H19NO3,1,"Alkaloids, Analgesics, Central Nervous System Agents, Central Nervous System Depressants, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 Substrates, Drugs that are Mainly Renally Excreted, Heterocyclic Compounds, Fused-Ring, High-risk opioids, Morphinans, Morphine Derivatives, Narcotics, Natural Opium Alkaloids, Nervous System, Opiate Agonists, Opiate Alkaloids, Opioid Agonist, Opioids, Peripheral Nervous System Agents, Phenanthrenes, Semi-synthetic Opioids, Sensory System Agents, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, UGT1A3 substrates, UGT2B7 substrates"," Mu-type opioid receptor,  Delta-type opioid receptor,  Kappa-type opioid receptor,  UDP-glucuronosyltransferase 1-3,  UDP-glucuronosyltransferase 2B7,  Cytochrome P450 2C9,  Serum albumin","DB00327, DB00956, DB00704, DB01192, DB06800, DB00497, DB01183, DB04509, DB01531, DB01565, DB01551, DB06230, DB01512, DB00844, DB00921, DB01450, DB01548, DB16072, DB15341, DB16117, DB14146, DB01538, DB09049, DB01480, DB01497, DB00295, DB00318, DB13471, DB01477, DB01466",Solid
DB11619,Gestrinone,approved,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],C21H24O2,1,"Adrenal Cortex Hormones, Antigonadotropins and Similar Agents, Contraceptive Agents, Female, Contraceptive Agents, Hormonal, Contraceptives, Oral, Contraceptives, Oral, Hormonal, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Substrates, Fused-Ring Compounds, Genito Urinary System and Sex Hormones, Hormonal Contraceptives for Systemic Use, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Norpregnanes, Norpregnatrienes, Norsteroids, Progestin Contraceptives, Progestins, Reproductive Control Agents, Sex Hormones and Modulators of the Genital System, Steroids"," Sex hormone-binding globulin,  Progesterone receptor,  Glucocorticoid receptor,  Androgen receptor,  Gonadotropin-releasing hormone receptor,  Estrogen receptor alpha,  Cytochrome P450 3A4","DB11619, DB13563, DB02998, DB06870, DB11372, DB11551, DB09123, DB13129, DB14660, DB11529, DB11636, DB09015, DB05786",Solid
DB00333,Methadone,approved,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,C21H27NO,1,"Analgesics, Anticholinergic Agents, Antidepressive Agents, Antitussive Agents, Central Nervous System Agents, Central Nervous System Depressants, Cytochrome P-450 CYP1A2 Substrates, Cytochrome P-450 CYP2B6 Inducers, Cytochrome P-450 CYP2B6 Inducers (strength unknown), Cytochrome P-450 CYP2B6 Substrates, Cytochrome P-450 CYP2C18 Substrates, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 CYP2C8 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP2D6 Inhibitors, Cytochrome P-450 CYP2D6 Inhibitors (strength unknown), Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A Inhibitors, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A4 Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors (strength unknown), Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inducers, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Diphenylpropylamine Derivatives, Drugs that are Mainly Renally Excreted, Drugs Used in Addictive Disorders, Drugs Used in Opioid Dependence, High-risk opioids, Ketones, Moderate Risk QTc-Prolonging Agents, Narcotics, Nervous System, Nicotinic Antagonists, NMDA Receptor Antagonists, Opiate Agonists, Opioid Agonist, Opioids, P-glycoprotein inhibitors, Peripheral Nervous System Agents, QTc Prolonging Agents, Respiratory System Agents, Sensory System Agents, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Serotonin Agents, Serotonin Modulators, Thyroxine-binding globulin inducers"," Mu-type opioid receptor,  NMDA receptor (Protein Group),  Delta-type opioid receptor,  Neuronal acetylcholine receptor subunit alpha-7,  5-hydroxytryptamine receptor 3A,  Neuronal acetylcholine receptor subunit alpha-3,  Neuronal acetylcholine receptor subunit alpha-4,  Neuronal acetylcholine receptor subunit beta-2,  Cytochrome P450 3A4,  Cytochrome P450 2C19,  Cytochrome P450 3A7,  Cytochrome P450 2D6,  Cytochrome P450 2B6,  Cytochrome P450 2C8,  Cytochrome P450 19A1,  Cytochrome P450 1A2,  Cytochrome P450 2C18, 10. Cytochrome P450 2C9, 11. Cytochrome P450 3A Subfamily (Protein Group), 12. UDP-glucuronosyltransferase 2B4,  Alpha-1-acid glycoprotein 1,  Serum albumin,  P-glycoprotein 1","DB00333, DB13515, DB15198, DB01491, DB11609, DB15597, DB13436, DB13361, DB01498",Solid
DB00335,Atenolol,approved,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,C14H22N2O3,1,"Adrenergic Agents, Adrenergic Antagonists, Adrenergic beta-1 Receptor Antagonists, Adrenergic beta-Antagonists, Agents causing hyperkalemia, Alcohols, Amines, Amino Alcohols, Antiarrhythmic agents, Antihypertensive Agents, Antihypertensive Agents Indicated for Hypertension, Autonomic Agents, Beta blocking agents and calcium channel blockers, Beta Blocking Agents and Thiazides, Beta Blocking Agents, Selective, Beta Blocking Agents, Selective, and Thiazides, Beta-Blockers (Beta1 Selective), Bradycardia-Causing Agents, BSEP/ABCB11 Substrates, Cardiovascular Agents, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 Substrates, Hypotensive Agents, Peripheral Nervous System Agents, QTc shortening agents, Sympatholytics"," Beta-1 adrenergic receptor,  Beta-2 adrenergic receptor,  Cytochrome P450 2D6,  Serum albumin,  Bile salt export pump","DB00335, DB06987, DB13443, DB00264, DB00187, DB00195, DB09351",Solid
DB04733,"1,6-DI-O-PHOSPHONO-D-MANNITOL",experimental,O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O,C6H16O12P2,1,, Fructose-bisphosphate aldolase A,"DB02548, DB02760, DB04733, DB04516, DB03542, DB02630, DB03745, DB03158, DB02942, DB04087, DB03581, DB11848, DB01729, DB01863, DB03344, DB03401, DB03956, DB04300, DB14981, DB04277, DB04493, DB18232, DB02445, DB02053, DB02778, DB01655, DB02076, DB02512, DB13863, DB04034",Not Available
DB00357,Aminoglutethimide,approved; investigational,CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1,C13H16N2O2,1,"Antineoplastic Agents, Antineoplastic Agents, Hormonal, Antineoplastic and Immunomodulating Agents, Aromatase Inhibitors, Cytochrome P-450 CYP2C19 Inducers, Cytochrome P-450 CYP2C19 Inducers (strength unknown), Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 Enzyme Inducers, Endocrine Therapy, Enzyme Inhibitors, Estrogen Antagonists, Hormone Antagonists, Hormone Antagonists and Related Agents, Hormones, Hormone Substitutes, and Hormone Antagonists, Narrow Therapeutic Index Drugs, Piperidines, Piperidones, Steroid Synthesis Inhibitors"," Cholesterol side-chain cleavage enzyme, mitochondrial,  Cytochrome P450 19A1,  Cytochrome P450 3A4,  Cytochrome P450 2C19","DB00357, DB01437, DB13413, DB08997",Solid
DB00368,Norepinephrine,approved,NC[C@H](O)C1=CC(O)=C(O)C=C1,C8H11NO3,1,"Adrenergic Agents, Adrenergic Agonists, Adrenergic alpha-1 Receptor Agonists, Adrenergic alpha-2 Receptor Agonists, Adrenergic alpha-Agonists, Adrenergic and Dopaminergic Agents, Adrenergic beta-1 Receptor Agonists, Adrenergic beta-2 Receptor Agonists, Adrenergic beta-3 Receptor Agonists, Adrenergic beta-Agonists, Agents producing tachycardia, Agents that produce hypertension, Alcohols, Alpha-and Beta-adrenergic Agonists, Amines, Amino Alcohols, Autonomic Agents, Benzene Derivatives, Biogenic Amines, Biogenic Monoamines, Cardiac Stimulants Excl. Cardiac Glycosides, Cardiac Therapy, Cardiovascular Agents, Catecholamines, Catechols, COMT Substrates, Epinephrine and similars, Ethanolamines, Neurotransmitter Agents, Norepinephrine, antagonists & inhibitors, OCT1 substrates, OCT2 Inhibitors, OCT2 Substrates, Peripheral Nervous System Agents, Phenols, Sympathomimetics, Vasoconstrictor Agents"," Alpha-1A adrenergic receptor,  Alpha-1B adrenergic receptor,  Alpha-1D adrenergic receptor,  Alpha-2A adrenergic receptor,  Alpha-2B adrenergic receptor,  Alpha-2C adrenergic receptor,  Beta-1 adrenergic receptor,  Beta-2 adrenergic receptor,  Beta-3 adrenergic receptor, 10. Phenylalanine-4-hydroxylase, 11. Synaptic vesicular amine transporter, 12. Chromaffin granule amine transporter,  Sodium-dependent noradrenaline transporter,  Solute carrier family 22 member 2,  Solute carrier family 22 member 3,  Solute carrier family 22 member 5,  Solute carrier family 22 member 1,  POU domain, class 5, transcription factor 1","DB00368, DB00668, DB13378, DB06707, DB00988, DB01064, DB13251, DB00388, DB08985, DB08957, DB00610, DB13494, DB13917, DB09203",Solid
DB00373,Timolol,approved,[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1,C13H24N4O3S,1,"Adrenergic Antagonists, Adrenergic beta-Antagonists, Agents causing hyperkalemia, Alcohols, Amines, Amino Alcohols, Antiarrhythmic agents, Antiglaucoma Preparations and Miotics, Antihypertensive Agents, Beta Blocking Agents and Thiazides, Beta Blocking Agents, Non-Selective, Beta Blocking Agents, Non-Selective, and Thiazides, Bradycardia-Causing Agents, Cardiovascular Agents, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 Substrates, Drugs that are Mainly Renally Excreted, EENT Drugs, Miscellaneous, Hypotensive Agents, Morpholines, Ophthalmologicals, Oxazines, P-glycoprotein substrates, Potential QTc-Prolonging Agents, Propanolamines, Propanols, QTc Prolonging Agents, Sulfur Compounds, Thiadiazoles, Thiazoles"," Beta-1 adrenergic receptor,  Beta-2 adrenergic receptor,  Lysozyme,  Cytochrome P450 2C19,  Cytochrome P450 2D6,  P-glycoprotein 1",DB00373,Solid
DB11682,Daprodustat,approved; investigational,OC(=O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,C19H27N3O6,1,"Amino Acids, Amino Acids, Peptides, and Proteins, Antianemic Preparations, BCRP/ABCG2 Substrates, Blood and Blood Forming Organs, Cytochrome P-450 CYP2C8 Inhibitors, Cytochrome P-450 CYP2C8 Inhibitors (strength unknown), Cytochrome P-450 CYP2C8 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Hypoxia-inducible Factor Prolyl Hydroxylase Inhibitor, Hypoxia-Inducible Factor-Proline Dioxygenases, antagonists & inhibitors, OAT1/SLC22A6 Substrates, OAT3/SLC22A8 Substrates, OATP1B1/SLCO1B1 Inhibitors, OATP1B3 inhibitors, Pyrimidines, Pyrimidinones"," Egl nine homolog 1,  Egl nine homolog 2,  Egl nine homolog 3,  Cytochrome P450 2C8,  Cytochrome P450 3A4,  Solute carrier organic anion transporter family member 1B1,  Solute carrier organic anion transporter family member 1B3,  Solute carrier family 22 member 6,  Solute carrier family 22 member 8,  ATP-binding cassette sub-family G member 2",DB11682,Solid
DB18214,Ibutamoren,investigational,CC(C)(N)C(=O)N[C@H](COCC1=CC=CC=C1)C(=O)N1CCC2(CN(C3=CC=CC=C23)S(C)(=O)=O)CC1,C27H36N4O5S,1,"Heterocyclic Compounds, Fused-Ring",,DB18214,State information not found
